Country,Year,Forest_Area_km2,Land_Area_km2,Forest_Cover_Pct,Annual_Deforestation_Rate,Annual_Afforestation_Rate,Total_Carbon_Stock_Tonnes,Primary_Driver_of_Change
Panama,2022,24440,75417,32.41,0.99,0.17,132346322,None
Panama,2023,24355,75417,32.29,0.82,0.48,131885233,None
Panama,2024,24344,75417,32.28,1.0,0.96,131825177,None
Panama,2025,24194,75417,32.08,1.0,0.39,131016188,None
Sierra Leone,2000,11024,71740,15.37,0.0,0.0,124059536,Initial State
Sierra Leone,2001,10999,71740,15.33,0.79,0.56,123778115,Mining
Sierra Leone,2002,11063,71740,15.42,0.06,0.65,124507958,None
Sierra Leone,2003,11090,71740,15.46,0.67,0.91,124801590,None
Sierra Leone,2004,11163,71740,15.56,0.22,0.88,125631348,None
Sierra Leone,2005,11178,71740,15.58,0.02,0.16,125800606,None
Sierra Leone,2006,11057,71740,15.41,1.29,0.21,124439264,None
Sierra Leone,2007,11026,71740,15.37,0.79,0.51,124091720,Logging
Sierra Leone,2008,11047,71740,15.4,0.53,0.72,124321199,None
Sierra Leone,2009,11015,71740,15.35,1.08,0.79,123962005,None
Sierra Leone,2010,10922,71740,15.23,1.15,0.3,122916564,None
Sierra Leone,2011,10842,71740,15.11,1.38,0.65,122019342,None
Sierra Leone,2012,10836,71740,15.11,0.71,0.66,121953525,None
Sierra Leone,2013,10770,71740,15.01,1.39,0.78,121201748,None
Sierra Leone,2014,10783,71740,15.03,0.2,0.32,121348690,None
Sierra Leone,2015,10792,71740,15.04,0.53,0.62,121456464,None
Sierra Leone,2016,10876,71740,15.16,0.08,0.85,122397857,Small-scale Agriculture
Sierra Leone,2017,10821,71740,15.08,1.0,0.5,121783658,None
Sierra Leone,2018,10793,71740,15.05,0.49,0.23,121466146,None
Sierra Leone,2019,10730,71740,14.96,1.38,0.8,120760276,Logging
Sierra Leone,2020,10654,71740,14.85,1.09,0.38,119901816,None
Sierra Leone,2021,10513,71740,14.66,1.38,0.06,118316219,None
Sierra Leone,2022,10585,71740,14.76,0.07,0.75,119125717,None
Sierra Leone,2023,10592,71740,14.77,0.57,0.63,119201426,Logging
Sierra Leone,2024,10614,71740,14.8,0.49,0.7,119451985,None
Sierra Leone,2025,10507,71740,14.65,1.58,0.57,118245953,Mining
Ireland,2000,24407,70273,34.73,0.0,0.0,370579971,Initial State
Ireland,2001,24553,70273,34.94,0.13,0.73,372792996,None
Ireland,2002,24602,70273,35.01,0.03,0.22,373525943,None
Ireland,2003,24553,70273,34.94,0.43,0.23,372788490,Commercial Agriculture
Ireland,2004,24675,70273,35.11,0.11,0.61,374648250,None
Ireland,2005,24765,70273,35.24,0.02,0.39,376003948,None
Ireland,2006,24906,70273,35.44,0.27,0.84,378142499,None
Ireland,2007,25035,70273,35.63,0.25,0.77,380110028,None
Ireland,2008,25213,70273,35.88,0.11,0.82,382814706,None
Ireland,2009,25270,70273,35.96,0.04,0.27,383672472,None
Ireland,2010,25284,70273,35.98,0.21,0.27,383890338,Mining
Ireland,2011,25453,70273,36.22,0.03,0.7,386449505,Urbanization
Ireland,2012,25710,70273,36.59,0.01,1.02,390362732,None
Ireland,2013,25798,70273,36.71,0.25,0.59,391696360,None
Ireland,2014,25823,70273,36.75,0.26,0.36,392071900,None
Ireland,2015,25895,70273,36.85,0.16,0.44,393170250,None
Ireland,2016,25980,70273,36.97,0.18,0.51,394460193,None
Ireland,2017,26221,70273,37.31,0.16,1.09,398117304,None
Ireland,2018,26458,70273,37.65,0.28,1.18,401715208,None
Ireland,2019,26620,70273,37.88,0.01,0.62,404164819,None
Ireland,2020,26618,70273,37.88,0.27,0.26,404135556,None
Ireland,2021,26693,70273,37.99,0.25,0.53,405284165,None
Ireland,2022,26690,70273,37.98,0.27,0.26,405237385,None
Ireland,2023,26829,70273,38.18,0.24,0.76,407351787,None
Ireland,2024,27032,70273,38.47,0.25,1.01,410434041,None
Ireland,2025,27193,70273,38.7,0.02,0.62,412868542,None
Georgia,2000,39604,69700,56.82,0.0,0.0,725268272,Initial State
Georgia,2001,39214,69700,56.26,1.09,0.1,718133807,None
Georgia,2002,39216,69700,56.27,0.35,0.35,718167147,None
Georgia,2003,39099,69700,56.1,1.17,0.88,716026667,None
Georgia,2004,38563,69700,55.33,1.4,0.03,706208484,None
Georgia,2005,38681,69700,55.5,0.3,0.61,708368347,None
Georgia,2006,38290,69700,54.94,1.03,0.02,701210555,None
Georgia,2007,38210,69700,54.82,0.59,0.38,699740901,Infrastructure
Georgia,2008,37937,69700,54.43,0.83,0.12,694750078,Urbanization
Georgia,2009,37865,69700,54.33,0.53,0.34,693422827,None
Georgia,2010,37762,69700,54.18,0.36,0.09,691530595,Infrastructure
Georgia,2011,37673,69700,54.05,1.12,0.89,689902708,None
Georgia,2012,37076,69700,53.19,2.58,0.99,678971983,Fire
Georgia,2013,36929,69700,52.98,0.52,0.13,676273507,Commercial Agriculture
Georgia,2014,36974,69700,53.05,0.48,0.6,677114578,None
Georgia,2015,36469,69700,52.32,1.5,0.13,667855469,None
Georgia,2016,35894,69700,51.5,2.23,0.66,657332725,Fire
Georgia,2017,35626,69700,51.11,1.11,0.36,652412475,None
Georgia,2018,35759,69700,51.31,0.34,0.71,654858407,None
Georgia,2019,35445,69700,50.85,1.17,0.29,649096785,None
Georgia,2020,35258,69700,50.59,0.79,0.27,645673042,None
Georgia,2021,35009,69700,50.23,0.76,0.05,641113712,None
Georgia,2022,34855,69700,50.01,1.06,0.62,638297134,None
Georgia,2023,34793,69700,49.92,0.31,0.14,637172676,None
Georgia,2024,34929,69700,50.11,0.35,0.74,639647519,None
Georgia,2025,34476,69700,49.46,2.11,0.82,631357724,Fire
Sri Lanka,2000,29029,65610,44.25,0.0,0.0,342737683,Initial State
Sri Lanka,2001,29092,65610,44.34,0.06,0.28,343483722,None
Sri Lanka,2002,28756,65610,43.83,1.24,0.08,339506170,None
Sri Lanka,2003,28634,65610,43.64,0.92,0.5,338069493,None
Sri Lanka,2004,28480,65610,43.41,0.58,0.04,336248202,None
Sri Lanka,2005,28493,65610,43.43,0.38,0.43,336403848,Mining
Sri Lanka,2006,28694,65610,43.73,0.06,0.76,338780037,None
Sri Lanka,2007,28519,65610,43.47,1.37,0.75,336708389,None
Sri Lanka,2008,28239,65610,43.04,1.24,0.26,333403859,None
Sri Lanka,2009,28152,65610,42.91,0.33,0.03,332385958,None
Sri Lanka,2010,28133,65610,42.88,0.94,0.87,332152164,None
Sri Lanka,2011,27952,65610,42.6,1.39,0.75,330022526,None
Sri Lanka,2012,27985,65610,42.65,0.83,0.95,330412168,None
Sri Lanka,2013,28140,65610,42.89,0.44,0.99,332238150,None
Sri Lanka,2014,28162,65610,42.92,0.64,0.72,332496319,None
Sri Lanka,2015,28320,65610,43.17,0.4,0.96,334367459,None
Sri Lanka,2016,27966,65610,42.63,1.49,0.24,330185302,None
Sri Lanka,2017,28037,65610,42.73,0.43,0.68,331025147,None
Sri Lanka,2018,27833,65610,42.42,1.5,0.77,328618985,None
Sri Lanka,2019,27604,65610,42.07,0.86,0.04,325916728,None
Sri Lanka,2020,27560,65610,42.01,0.41,0.25,325395522,None
Sri Lanka,2021,27244,65610,41.53,1.16,0.01,321662288,None
Sri Lanka,2022,27201,65610,41.46,0.99,0.84,321152269,None
Sri Lanka,2023,26914,65610,41.02,1.07,0.02,317767298,Commercial Agriculture
Sri Lanka,2024,26653,65610,40.62,1.45,0.48,314688255,None
Sri Lanka,2025,26580,65610,40.51,0.33,0.06,313819714,None
Lithuania,2000,18475,65300,28.29,0.0,0.0,261520369,Initial State
Lithuania,2001,18643,65300,28.55,0.06,0.97,263901238,None
Lithuania,2002,18656,65300,28.57,0.26,0.33,264076057,None
Lithuania,2003,18800,65300,28.79,0.05,0.82,266115180,Small-scale Agriculture
Lithuania,2004,18835,65300,28.84,0.2,0.38,266613306,None
Lithuania,2005,18907,65300,28.96,0.13,0.52,267637428,None
Lithuania,2006,19112,65300,29.27,0.07,1.15,270532660,None
Lithuania,2007,19097,65300,29.25,0.29,0.22,270325659,None
Lithuania,2008,18994,65300,29.09,1.28,0.74,268867856,Fire
Lithuania,2009,19112,65300,29.27,0.03,0.64,270531406,None
Lithuania,2010,19198,65300,29.4,0.07,0.53,271757371,None
Lithuania,2011,19269,65300,29.51,0.25,0.62,272759632,None
Lithuania,2012,19285,65300,29.53,0.26,0.34,272978045,None
Lithuania,2013,19342,65300,29.62,0.24,0.53,273791827,None
Lithuania,2014,19434,65300,29.76,0.2,0.67,275090684,None
Lithuania,2015,19467,65300,29.81,0.19,0.36,275566540,Logging
Lithuania,2016,19458,65300,29.8,0.27,0.23,275433710,None
Lithuania,2017,19549,65300,29.94,0.24,0.71,276722745,None
Lithuania,2018,19672,65300,30.13,0.15,0.78,278460697,None
Lithuania,2019,19862,65300,30.42,0.07,1.03,281146996,Logging
Lithuania,2020,20077,65300,30.75,0.12,1.2,284189726,Small-scale Agriculture
Lithuania,2021,20258,65300,31.02,0.29,1.19,286760646,None
Lithuania,2022,20366,65300,31.19,0.3,0.83,288283277,None
Lithuania,2023,20398,65300,31.24,0.16,0.32,288740581,None
Lithuania,2024,20514,65300,31.42,0.24,0.81,290378424,None
Lithuania,2025,20567,65300,31.5,0.26,0.52,291133057,Mining
Latvia,2000,30557,64559,47.33,0.0,0.0,303440388,Initial State
Latvia,2001,30692,64559,47.54,0.07,0.51,304787697,None
Latvia,2002,30826,64559,47.75,0.21,0.65,306118009,None
Latvia,2003,30874,64559,47.82,0.12,0.28,306594121,None
Latvia,2004,31040,64559,48.08,0.02,0.56,308242116,None
Latvia,2005,31324,64559,48.52,0.07,0.99,311064565,None
Latvia,2006,31618,64559,48.98,0.25,1.19,313982519,None
Latvia,2007,31945,64559,49.48,0.07,1.11,317229954,None
Latvia,2008,32139,64559,49.78,0.2,0.81,319149534,None
Latvia,2009,32207,64559,49.89,0.1,0.32,319833074,None
Latvia,2010,32270,64559,49.99,0.15,0.35,320459630,None
Latvia,2011,32314,64559,50.05,0.26,0.4,320887234,Energy
Latvia,2012,32415,64559,50.21,0.01,0.32,321895354,None
Latvia,2013,32727,64559,50.69,0.17,1.13,324994757,None
Latvia,2014,32791,64559,50.79,0.04,0.23,325626577,None
Latvia,2015,33113,64559,51.29,0.21,1.19,328825205,Infrastructure
Latvia,2016,33207,64559,51.44,0.27,0.55,329755446,None
Latvia,2017,33454,64559,51.82,0.17,0.91,332208876,Urbanization
Latvia,2018,33667,64559,52.15,0.18,0.82,334329595,None
Latvia,2019,33978,64559,52.63,0.02,0.94,337416352,None
Latvia,2020,34139,64559,52.88,0.14,0.61,339012682,None
Latvia,2021,34220,64559,53.01,0.25,0.49,339821293,None
Latvia,2022,34337,64559,53.19,0.04,0.38,340981233,None
Latvia,2023,34496,64559,53.43,0.68,1.14,342555038,Commercial Agriculture
Latvia,2024,34630,64559,53.64,0.18,0.57,343894411,None
Latvia,2025,34812,64559,53.92,0.12,0.64,345694813,None
Togo,2000,22375,56785,39.4,0.0,0.0,428974033,Initial State
Togo,2001,22385,56785,39.42,0.52,0.56,429170790,None
Togo,2002,22379,56785,39.41,0.87,0.84,429042559,None
Togo,2003,22340,56785,39.34,0.49,0.32,428302917,Logging
Togo,2004,22535,56785,39.69,0.07,0.95,432040161,None
Togo,2005,22384,56785,39.42,1.1,0.43,429151412,None
Togo,2006,22159,56785,39.02,1.32,0.31,424833237,None
Togo,2007,22166,56785,39.04,0.26,0.29,424965404,None
Togo,2008,22127,56785,38.97,0.34,0.17,424226419,None
Togo,2009,21842,56785,38.47,1.9,0.61,418753773,Fire
Togo,2010,21839,56785,38.46,0.22,0.21,418698282,None
Togo,2011,21597,56785,38.03,1.13,0.03,414061624,None
Togo,2012,21403,56785,37.69,1.44,0.54,410333592,None
Togo,2013,21379,56785,37.65,0.94,0.83,409881475,Fire
Togo,2014,21166,56785,37.28,1.42,0.43,405799718,None
Togo,2015,21220,56785,37.37,0.2,0.45,406837929,None
Togo,2016,21187,56785,37.31,1.08,0.92,406195002,Infrastructure
Togo,2017,21026,56785,37.03,0.84,0.09,403115691,Mining
Togo,2018,20819,56785,36.66,1.1,0.12,399150356,None
Togo,2019,20958,56785,36.91,0.13,0.79,401806743,None
Togo,2020,20960,56785,36.91,0.5,0.51,401845549,None
Togo,2021,20868,56785,36.75,0.95,0.51,400090345,None
Togo,2022,20712,56785,36.48,1.06,0.31,397096322,None
Togo,2023,20770,56785,36.58,0.66,0.93,398194831,None
Togo,2024,20844,56785,36.71,0.48,0.84,399621625,None
Togo,2025,20577,56785,36.24,1.32,0.04,394498682,None
Croatia,2000,11454,56594,20.24,0.0,0.0,80787327,Initial State
Croatia,2001,11484,56594,20.29,0.2,0.47,80999498,Logging
Croatia,2002,11514,56594,20.35,0.22,0.48,81211715,Small-scale Agriculture
Croatia,2003,11603,56594,20.5,0.29,1.06,81838514,None
Croatia,2004,11633,56594,20.56,0.0,0.27,82054821,None
Croatia,2005,11670,56594,20.62,0.06,0.38,82312446,None
Croatia,2006,11728,56594,20.72,0.08,0.58,82723922,None
Croatia,2007,11786,56594,20.83,0.19,0.68,83131084,None
Croatia,2008,11838,56594,20.92,0.06,0.5,83500553,None
Croatia,2009,11909,56594,21.04,0.09,0.69,83998224,None
Croatia,2010,11961,56594,21.14,0.12,0.56,84366346,None
Croatia,2011,11995,56594,21.2,0.03,0.31,84603922,None
Croatia,2012,12026,56594,21.25,0.23,0.49,84824140,None
Croatia,2013,12118,56594,21.41,0.1,0.86,85471729,Energy
Croatia,2014,12187,56594,21.54,0.29,0.86,85962022,None
Croatia,2015,12213,56594,21.58,0.12,0.33,86140330,None
Croatia,2016,12312,56594,21.76,0.25,1.06,86839491,None
Croatia,2017,12314,56594,21.76,0.21,0.23,86858744,None
Croatia,2018,12436,56594,21.97,0.07,1.05,87714204,None
Croatia,2019,12480,56594,22.05,0.17,0.52,88024396,None
Croatia,2020,12590,56594,22.25,0.12,1.01,88802958,None
Croatia,2021,12612,56594,22.29,0.08,0.25,88958314,None
Croatia,2022,12709,56594,22.46,0.07,0.84,89642421,Energy
Croatia,2023,12579,56594,22.23,1.79,0.77,88727220,Fire
Croatia,2024,12722,56594,22.48,0.03,1.17,89732838,None
Croatia,2025,12811,56594,22.64,0.04,0.74,90360305,None
Bosnia and Herzegovina,2000,10563,51197,20.63,0.0,0.0,112903465,Initial State
Bosnia and Herzegovina,2001,10612,51197,20.73,0.51,0.97,113421588,Commercial Agriculture
Bosnia and Herzegovina,2002,10655,51197,20.81,0.16,0.56,113881559,Logging
Bosnia and Herzegovina,2003,10691,51197,20.88,0.25,0.6,114273035,None
Bosnia and Herzegovina,2004,10721,51197,20.94,0.09,0.36,114584919,None
Bosnia and Herzegovina,2005,10788,51197,21.07,0.13,0.75,115304237,None
Bosnia and Herzegovina,2006,10900,51197,21.29,0.01,1.05,116502728,None
Bosnia and Herzegovina,2007,10959,51197,21.41,0.16,0.7,117134856,None
Bosnia and Herzegovina,2008,10950,51197,21.39,0.57,0.48,117038596,Fire
Bosnia and Herzegovina,2009,11036,51197,21.56,0.23,1.01,117960300,None
Bosnia and Herzegovina,2010,11135,51197,21.75,0.12,1.02,119018253,None
Bosnia and Herzegovina,2011,11137,51197,21.75,0.26,0.28,119039267,None
Bosnia and Herzegovina,2012,11218,51197,21.91,0.21,0.93,119897539,Logging
Bosnia and Herzegovina,2013,11303,51197,22.08,0.03,0.79,120806026,None
Bosnia and Herzegovina,2014,11394,51197,22.26,0.25,1.06,121783980,None
Bosnia and Herzegovina,2015,11487,51197,22.44,0.13,0.94,122776262,None
Bosnia and Herzegovina,2016,11505,51197,22.47,0.14,0.3,122973840,None
Bosnia and Herzegovina,2017,11552,51197,22.56,0.17,0.58,123469268,None
Bosnia and Herzegovina,2018,11614,51197,22.69,0.07,0.61,124133655,None
Bosnia and Herzegovina,2019,11709,51197,22.87,0.09,0.9,125146736,None
Bosnia and Herzegovina,2020,11835,51197,23.12,0.12,1.19,126494812,None
Bosnia and Herzegovina,2021,11915,51197,23.27,0.29,0.96,127351392,None
Bosnia and Herzegovina,2022,11852,51197,23.15,1.31,0.78,126677035,Fire
Bosnia and Herzegovina,2023,11872,51197,23.19,0.14,0.31,126885875,None
Bosnia and Herzegovina,2024,11965,51197,23.37,0.04,0.83,127882018,Logging
Bosnia and Herzegovina,2025,12094,51197,23.62,0.06,1.14,129260847,None
Costa Rica,2000,13846,51100,27.1,0.0,0.0,152977087,Initial State
Costa Rica,2001,13777,51100,26.96,1.26,0.76,152211442,Energy
Costa Rica,2002,13767,51100,26.94,0.39,0.31,152098713,None
Costa Rica,2003,13779,51100,26.97,0.23,0.32,152231086,None
Costa Rica,2004,13695,51100,26.8,0.62,0.01,151302226,None
Costa Rica,2005,13648,51100,26.71,1.14,0.79,150787329,None
Costa Rica,2006,13672,51100,26.76,0.48,0.65,151052133,None
Costa Rica,2007,13597,51100,26.61,1.07,0.51,150218654,None
Costa Rica,2008,13405,51100,26.23,1.49,0.08,148103919,Small-scale Agriculture
Costa Rica,2009,13430,51100,26.28,0.57,0.76,148381043,Small-scale Agriculture
Costa Rica,2010,13454,51100,26.33,0.26,0.44,148648081,None
Costa Rica,2011,13502,51100,26.42,0.07,0.42,149177238,Energy
Costa Rica,2012,13591,51100,26.6,0.22,0.87,150155566,None
Costa Rica,2013,13604,51100,26.62,0.02,0.12,150296394,None
Costa Rica,2014,13576,51100,26.57,1.08,0.88,149992061,None
Costa Rica,2015,13630,51100,26.67,0.49,0.89,150590813,None
Costa Rica,2016,13635,51100,26.68,0.26,0.29,150640415,None
Costa Rica,2017,13600,51100,26.62,1.21,0.95,150257491,None
Costa Rica,2018,13540,51100,26.5,0.91,0.47,149598429,None
Costa Rica,2019,13574,51100,26.56,0.5,0.75,149964647,None
Costa Rica,2020,13407,51100,26.24,1.39,0.16,148122712,None
Costa Rica,2021,13353,51100,26.13,0.72,0.32,147532623,Energy
Costa Rica,2022,13469,51100,26.36,0.11,0.98,148811841,None
Costa Rica,2023,13524,51100,26.47,0.29,0.69,149413651,None
Costa Rica,2024,13464,51100,26.35,0.5,0.06,148753042,None
Costa Rica,2025,13478,51100,26.38,0.24,0.35,148912710,None
Slovakia,2000,13132,49035,26.78,0.0,0.0,189525411,Initial State
Slovakia,2001,13239,49035,27.0,0.25,1.07,191082378,None
Slovakia,2002,13336,49035,27.2,0.09,0.82,192479930,None
Slovakia,2003,13425,49035,27.38,0.08,0.74,193756268,None
Slovakia,2004,13469,49035,27.47,0.03,0.35,194390498,None
Slovakia,2005,13519,49035,27.57,0.09,0.46,195124326,Infrastructure
Slovakia,2006,13637,49035,27.81,0.1,0.97,196825012,None
Slovakia,2007,13763,49035,28.07,0.08,1.01,198641082,None
Slovakia,2008,13555,49035,27.64,2.18,0.67,195638749,Fire
Slovakia,2009,13687,49035,27.91,0.03,1.0,197544535,Logging
Slovakia,2010,13640,49035,27.82,0.54,0.2,196866085,Commercial Agriculture
Slovakia,2011,13772,49035,28.09,0.04,1.01,198764693,None
Slovakia,2012,13821,49035,28.19,0.14,0.5,199480236,None
Slovakia,2013,13893,49035,28.33,0.07,0.59,200516529,None
Slovakia,2014,13941,49035,28.43,0.21,0.55,201203359,None
Slovakia,2015,13966,49035,28.48,0.1,0.28,201569030,None
Slovakia,2016,14008,49035,28.57,0.07,0.37,202174492,None
Slovakia,2017,14044,49035,28.64,0.08,0.34,202696342,None
Slovakia,2018,14151,49035,28.86,0.13,0.9,204239852,None
Slovakia,2019,14301,49035,29.17,0.04,1.1,206408738,None
Slovakia,2020,14446,49035,29.46,0.06,1.07,208495717,None
Slovakia,2021,14491,49035,29.55,0.23,0.55,209151039,None
Slovakia,2022,14620,49035,29.82,0.19,1.08,211013397,None
Slovakia,2023,14696,49035,29.97,0.06,0.57,212100733,None
Slovakia,2024,14710,49035,30.0,0.3,0.4,212306885,None
Slovakia,2025,14817,49035,30.22,0.06,0.79,213848470,None
Dominican Republic,2000,23253,48671,47.78,0.0,0.0,435695177,Initial State
Dominican Republic,2001,23306,48671,47.89,0.42,0.65,436699047,None
Dominican Republic,2002,23398,48671,48.07,0.6,1.0,438412129,None
Dominican Republic,2003,23313,48671,47.9,0.42,0.06,436828181,None
Dominican Republic,2004,23468,48671,48.22,0.06,0.72,439723016,None
Dominican Republic,2005,23359,48671,48.0,0.92,0.45,437696934,Small-scale Agriculture
Dominican Republic,2006,23351,48671,47.98,0.07,0.03,437530296,None
Dominican Republic,2007,23467,48671,48.22,0.24,0.74,439708936,None
Dominican Republic,2008,23517,48671,48.32,0.21,0.42,440647349,None
Dominican Republic,2009,23645,48671,48.58,0.09,0.64,443044324,Small-scale Agriculture
Dominican Republic,2010,23406,48671,48.09,1.29,0.28,438566127,None
Dominican Republic,2011,23348,48671,47.97,0.99,0.74,437475619,None
Dominican Republic,2012,23322,48671,47.92,1.01,0.9,436987396,None
Dominican Republic,2013,23490,48671,48.26,0.26,0.99,440151806,None
Dominican Republic,2014,23363,48671,48.0,0.56,0.01,437768159,None
Dominican Republic,2015,22966,48671,47.19,2.37,0.67,430324992,Fire
Dominican Republic,2016,22959,48671,47.17,0.76,0.73,430203140,Energy
Dominican Republic,2017,23082,48671,47.42,0.08,0.61,432492731,None
Dominican Republic,2018,23085,48671,47.43,0.62,0.64,432559832,None
Dominican Republic,2019,22831,48671,46.91,1.41,0.31,427797091,None
Dominican Republic,2020,22895,48671,47.04,0.19,0.47,428998591,None
Dominican Republic,2021,23077,48671,47.41,0.14,0.93,432396221,Small-scale Agriculture
Dominican Republic,2022,23031,48671,47.32,0.28,0.09,431550848,None
Dominican Republic,2023,22727,48671,46.7,1.34,0.02,425838998,Commercial Agriculture
Dominican Republic,2024,22517,48671,46.27,1.3,0.37,421915924,Fire
Dominican Republic,2025,22499,48671,46.23,1.02,0.94,421570503,None
Estonia,2000,19186,45227,42.42,0.0,0.0,308355831,Initial State
Estonia,2001,19261,45227,42.59,0.09,0.48,309562781,None
Estonia,2002,19436,45227,42.98,0.13,1.04,312379519,None
Estonia,2003,19653,45227,43.46,0.06,1.18,315871638,None
Estonia,2004,19685,45227,43.53,0.13,0.29,316375175,None
Estonia,2005,19854,45227,43.9,0.11,0.97,319102373,None
Estonia,2006,19981,45227,44.18,0.25,0.89,321137764,Infrastructure
Estonia,2007,20125,45227,44.5,0.05,0.77,323450956,None
Estonia,2008,20269,45227,44.82,0.13,0.85,325762723,None
Estonia,2009,20361,45227,45.02,0.09,0.54,327242181,None
Estonia,2010,20519,45227,45.37,0.17,0.94,329784040,None
Estonia,2011,20572,45227,45.49,0.15,0.41,330627518,None
Estonia,2012,20786,45227,45.96,0.08,1.12,334073276,None
Estonia,2013,20887,45227,46.18,0.19,0.68,335693992,None
Estonia,2014,21026,45227,46.49,0.1,0.76,337928096,None
Estonia,2015,21079,45227,46.61,0.27,0.52,338778973,Urbanization
Estonia,2016,21068,45227,46.58,0.26,0.21,338598872,None
Estonia,2017,21225,45227,46.93,0.1,0.85,341125283,Urbanization
Estonia,2018,21262,45227,47.01,0.49,0.67,341717378,Commercial Agriculture
Estonia,2019,21407,45227,47.33,0.13,0.82,344054000,None
Estonia,2020,21562,45227,47.68,0.21,0.93,346538050,None
Estonia,2021,21745,45227,48.08,0.07,0.92,349479406,None
Estonia,2022,21486,45227,47.51,1.79,0.6,345322668,Fire
Estonia,2023,21580,45227,47.72,0.27,0.71,346830011,None
Estonia,2024,21779,45227,48.15,0.23,1.15,350025385,None
Estonia,2025,21931,45227,48.49,0.01,0.71,352481496,None
Denmark,2000,20005,42933,46.6,0.0,0.0,389684790,Initial State
Denmark,2001,20137,42933,46.91,0.29,0.95,392256969,Urbanization
